"project";"class";"from";"to";"category";"metric"
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.comparators.FixedOrderComparator";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.bag.AbstractMapBag.BagIterator";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.bag.AbstractMapBag.BagIterator";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.bag.AbstractMapBag.BagIterator";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.bag.AbstractMapBag.BagIterator";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.SetUniqueList";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.list.SetUniqueList";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.list.SetUniqueList";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.list.SetUniqueList";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"List";"search";0.5
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"List";"deletion";0.2
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"List";"insertion";0.75
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"Map";"deletion";0.6
"Collection";"org.apache.commons.collections.list.SetUniqueList";"Set";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.LRUMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.LRUMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Set";"search";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.list.TransformedList";"List";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"List";"access";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.LazySortedMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.LinkedMap.LinkedMapList";"Set";"List";"search";0.75
"Collection";"org.apache.commons.collections.map.LinkedMap.LinkedMapList";"Set";"List";"other";0.83
"Collection";"org.apache.commons.collections.map.LinkedMap.LinkedMapList";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.map.LinkedMap.LinkedMapList";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.TransformerUtils";"Map";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.TransformerUtils";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.TransformerUtils";"Map";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.TransformerUtils";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.TransformerUtils";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.TransformerUtils";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.SequencedHashMap";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.SequencedHashMap";"Set";"List";"other";0.83
"Collection";"org.apache.commons.collections.SequencedHashMap";"Set";"Map";"other";0.92
"Collection";"org.apache.commons.collections.iterators.ReverseListIterator";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.iterators.ReverseListIterator";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.bidimap.TreeBidiMap.Inverse";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.bidimap.TreeBidiMap.Inverse";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.bidimap.TreeBidiMap.Inverse";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.bidimap.TreeBidiMap.Inverse";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.FastHashMap.KeySet";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.FastHashMap.KeySet";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"List";"access";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.PredicatedSortedMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Set";"search";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.list.PredicatedList";"List";"Set";"other";1.0
"Collection";"org.apache.commons.collections.BeanMap";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.BeanMap";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.BeanMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.BeanMap";"Map";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.BeanMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.BeanMap";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.BeanMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.BeanMap";"Map";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.BeanMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.BeanMap";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.BeanMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.BeanMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"List";"other";0.8
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Map";"Set";"other";0.77
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"List";"other";0.8
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.map.CompositeMap";"Map";"Set";"other";0.77
"Collection";"org.apache.commons.collections.map.CompositeMap";"Set";"List";"other";0.83
"Collection";"org.apache.commons.collections.map.CompositeMap";"Set";"Map";"other";0.92
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Map";"deletion";0.6
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.ListOrderedMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.set.AbstractSortedSetDecorator";"Set";"List";"search";1.0
"Collection";"org.apache.commons.collections.set.AbstractSortedSetDecorator";"Set";"List";"other";1.0
"Collection";"org.apache.commons.collections.set.AbstractSortedSetDecorator";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.set.AbstractSortedSetDecorator";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.MultiKeyMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.MultiKeyMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.MultiKeyMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.MultiKeyMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Set";"List";"search";0.5
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.EntrySetView";"Set";"Map";"other";0.92
"Collection";"org.apache.commons.collections.set.SynchronizedSortedSet";"Set";"List";"search";1.0
"Collection";"org.apache.commons.collections.set.SynchronizedSortedSet";"Set";"List";"other";1.0
"Collection";"org.apache.commons.collections.set.SynchronizedSortedSet";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.set.SynchronizedSortedSet";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.set.TransformedSortedSet";"Set";"List";"search";1.0
"Collection";"org.apache.commons.collections.set.TransformedSortedSet";"Set";"List";"other";1.0
"Collection";"org.apache.commons.collections.set.TransformedSortedSet";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.set.TransformedSortedSet";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.SingletonMap";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.map.SingletonMap";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.map.SingletonMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.SingletonMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.FixedSizeMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.comparators.ComparatorChain";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.comparators.ComparatorChain";"List";"Map";"other";0.87
"Collection";"org.apache.commons.collections.comparators.ComparatorChain";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.comparators.ComparatorChain";"List";"Set";"other";0.75
"Collection";"org.apache.commons.collections.map.DefaultedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.DefaultedMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.DefaultedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.DefaultedMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Set";"search";0.75
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.ExtendedProperties";"List";"Set";"other";0.83
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.ExtendedProperties";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.list.LazyList";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"List";"search";0.5
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.set.CompositeSet";"Set";"Map";"other";0.92
"Collection";"org.apache.commons.collections.FastArrayList.SubList.SubListIter";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.FastArrayList.SubList.SubListIter";"List";"Map";"insertion";1.0
